,0,1,2
73559,185,208,226
73560,173,197,215
73561,159,182,200
73562,167,188,207
73563,189,210,227
73564,197,221,238
73565,194,225,239
73566,191,226,238
73567,194,227,238
73568,187,215,227
73569,156,176,189
73570,41,51,68
73571,65,73,88
73572,22,29,42
73573,12,16,26
73574,12,14,21
73575,8,11,16
73576,8,11,17
73577,9,12,20
73578,5,9,18
73579,1,4,14
73580,3,4,15
73581,6,10,19
73582,10,15,22
73583,14,20,27
73584,7,12,23
73585,8,12,26
73586,11,14,32
73587,35,40,60
73588,29,34,57
73589,24,32,57
73590,24,32,57
73591,21,29,55
73592,25,34,61
73593,21,31,59
73594,21,31,60
73595,24,33,62
73596,26,36,65
73597,29,39,69
73598,22,31,61
73599,28,38,67
73600,33,43,72
73601,21,33,62
73602,24,39,67
73603,39,55,85
73604,39,53,88
73605,46,60,98
73606,40,55,97
73607,49,64,108
73608,56,74,118
73609,78,96,143
73610,68,85,134
73611,103,120,170
73612,117,135,185
73613,107,126,176
73614,111,131,179
73615,107,128,175
73616,100,121,168
73617,116,137,185
73618,130,151,199
73619,116,137,185
73620,114,135,183
73621,126,147,195
73622,134,155,203
73623,123,144,192
73624,116,137,185
73625,120,142,189
73626,125,147,193
73627,120,141,188
73628,124,145,193
73629,129,150,198
73630,133,153,203
73631,131,150,201
73632,134,154,204
73633,130,149,201
73634,125,143,197
73635,128,146,200
73636,124,142,195
73637,128,146,197
73638,126,145,194
73639,119,139,187
73640,112,131,181
73641,107,125,177
73642,93,110,164
73643,81,98,152
73644,60,76,129
73645,39,52,103
73646,21,32,77
73647,13,22,62
73648,6,13,50
73649,18,27,63
73650,33,44,84
73651,24,38,80
73652,29,43,89
73653,30,44,90
73654,31,44,88
73655,24,35,76
73656,22,29,69
73657,23,29,69
73658,29,35,77
73659,32,38,86
73660,32,42,94
73661,37,48,104
73662,53,65,123
73663,78,90,149
73664,103,116,174
73665,122,136,194
73666,127,142,198
73667,134,152,206
73668,132,149,203
73669,130,149,202
73670,137,155,208
73671,140,156,208
73672,138,153,204
73673,137,156,206
73674,145,167,216
73675,148,172,222
73676,139,163,213
73677,141,164,214
73678,141,160,211
73679,146,162,212
73680,151,165,214
73681,152,169,216
73682,152,166,215
73683,156,168,218
73684,159,171,222
73685,160,172,225
73686,162,174,228
73687,160,174,230
73688,161,176,233
73689,169,186,242
73690,172,191,243
73691,166,184,235
73692,171,190,240
73693,174,193,243
73694,173,191,242
73695,170,189,239
73696,163,182,232
73697,162,180,231
73698,162,179,231
73699,163,180,237
73700,172,189,248
73701,176,193,248
73702,180,198,249
73703,173,192,241
73704,166,185,233
73705,167,186,234
73706,169,189,237
73707,174,193,242
73708,173,192,240
73709,169,187,236
73710,174,193,241
73711,180,198,246
73712,174,192,240
73713,179,197,245
73714,186,205,252
73715,190,208,252
73716,181,199,247
73717,179,197,245
73718,183,202,249
73719,183,202,249
73720,175,194,241
73721,174,193,240
73722,178,197,244
73723,180,199,246
73724,180,199,246
73725,177,196,243
73726,173,192,239
73727,174,194,242
73728,176,196,244
73729,174,194,242
73730,175,194,243
73731,177,197,245
73732,179,199,247
73733,178,198,246
73734,172,192,240
73735,177,197,245
73736,177,197,245
73737,175,195,243
73738,177,197,245
73739,172,192,240
73740,171,190,239
73741,172,192,240
73742,175,195,243
73743,178,198,246
73744,176,196,244
73745,167,189,239
73746,165,189,240
73747,167,191,241
73748,162,187,236
73749,159,183,233
73750,157,182,230
73751,156,181,229
73752,157,182,230
73753,155,181,227
73754,148,173,220
73755,148,173,220
73756,146,171,218
73757,146,171,218
73758,142,168,214
73759,145,170,217
73760,139,165,211
73761,141,167,213
73762,138,163,210
73763,144,170,216
73764,139,167,211
73765,141,169,213
73766,126,154,198
73767,129,154,199
73768,127,151,196
73769,130,152,198
73770,141,161,207
73771,164,184,230
73772,165,184,230
73773,172,189,236
73774,165,181,225
73775,177,190,229
73776,84,95,126
73777,21,28,52
73778,62,69,87
73779,91,97,112
73780,53,58,70
73781,5,8,18
73782,6,11,23
73783,11,16,30
73784,24,29,43
73785,36,41,55
73786,18,24,39
73787,58,64,80
73788,43,49,67
73789,51,58,76
73790,33,40,58
73791,19,28,46
73792,55,68,85
73793,52,67,84
73794,65,83,101
73795,143,165,182
73796,167,190,207
73797,166,189,207
73798,173,195,215
73799,186,208,229
73800,182,204,224
73801,180,204,223
73802,185,210,228
73803,181,206,224
73804,181,206,224
73805,180,205,223
73806,185,210,228
73807,183,208,226
73808,182,207,225
73809,183,208,226
73810,184,207,224
73811,184,207,224
73812,185,208,225
73813,185,208,225
73814,185,208,225
73815,184,207,224
73816,185,208,225
73817,186,209,226
73818,186,209,226
73819,186,209,226
73820,187,210,227
73821,187,210,227
73822,185,208,225
73823,184,207,224
73824,186,209,226
73825,186,209,226
73826,185,208,225
73827,185,208,225
73828,184,207,224
73829,182,205,222
73830,183,206,223
73831,183,206,223
73832,183,206,223
73833,183,206,223
73834,183,206,223
73835,184,207,224
73836,183,206,223
73837,182,205,222
73838,181,204,221
73839,182,205,222
73840,184,207,224
73841,185,208,225
73842,184,207,224
73843,185,208,225
73844,187,210,227
73845,185,208,225
73846,183,206,223
73847,184,207,224
73848,185,208,225
73849,184,207,224
73850,183,206,223
73851,184,207,224
73852,186,209,226
73853,183,206,223
73854,182,205,222
73855,181,204,221
73856,184,207,224
73857,186,209,226
73858,185,208,225
73859,184,207,224
73860,183,206,223
73861,183,206,223
73862,183,206,223
73863,183,206,223
73864,183,206,223
73865,183,206,223
73866,183,206,223
73867,184,207,224
73868,186,209,226
73869,188,211,228
73870,188,211,228
73871,187,210,227
73872,185,208,225
73873,184,207,224
73874,184,207,224
73875,185,208,225
73876,184,207,224
73877,182,205,222
73878,184,207,224
73879,183,206,223
73880,181,204,221
73881,181,204,221
73882,183,206,223
73883,186,209,226
73884,187,210,227
73885,184,207,224
73886,182,205,222
73887,183,206,223
73888,183,206,223
73889,184,207,224
73890,184,207,224
73891,184,207,224
73892,183,205,222
73893,182,204,221
73894,181,203,220
73895,182,204,221
73896,182,204,221
73897,183,205,222
73898,183,205,222
73899,180,202,219
73900,179,201,218
73901,178,201,218
73902,179,202,219
73903,180,204,221
73904,181,204,221
73905,182,205,222
73906,184,207,224
73907,185,208,225
73908,184,207,224
73909,182,205,222
73910,181,204,221
73911,180,203,220
73912,180,203,220
73913,182,205,222
73914,183,206,223
73915,185,208,225
73916,185,208,225
73917,183,206,223
73918,179,202,219
73919,179,201,220
73920,180,203,221
73921,181,205,223
73922,182,208,226
73923,182,209,227
73924,180,204,222
73925,181,204,222
73926,180,200,219
73927,186,204,223
73928,191,210,229
73929,188,208,227
73930,186,206,225
73931,177,198,217
73932,178,200,219
73933,179,201,220
73934,165,188,206
73935,159,182,200
73936,167,190,208
73937,153,179,197
73938,162,188,206
73939,188,211,230
73940,190,213,230
73941,183,209,225
73942,171,203,216
73943,182,218,229
73944,197,230,241
73945,164,192,205
73946,140,160,173
73947,27,40,56
73948,16,25,40
73949,16,23,36
73950,13,17,26
73951,14,16,23
73952,10,13,18
73953,11,13,19
73954,11,13,21
73955,6,9,17
73956,2,4,14
73957,2,4,14
73958,5,9,17
73959,9,14,21
73960,15,21,28
73961,7,13,23
73962,8,13,26
73963,11,14,33
73964,35,39,59
73965,32,38,60
73966,26,34,59
73967,21,30,55
73968,18,26,52
73969,20,28,56
73970,20,28,56
73971,19,29,58
73972,20,30,59
73973,21,31,60
73974,24,33,63
73975,21,30,61
73976,26,36,65
73977,30,40,69
73978,23,35,64
73979,27,41,69
73980,34,49,80
73981,41,56,90
73982,53,67,105
73983,44,59,100
73984,48,64,108
73985,61,77,122
73986,78,94,142
73987,62,79,128
73988,90,106,157
73989,96,114,164
73990,104,122,172
73991,105,124,173
73992,103,123,170
73993,104,125,173
73994,111,132,180
73995,119,140,188
73996,122,142,191
73997,123,144,192
73998,124,144,193
73999,130,151,199
74000,124,145,193
74001,115,136,184
74002,121,143,190
74003,125,147,192
74004,119,141,188
74005,125,145,194
74006,133,154,202
74007,133,153,203
74008,133,152,203
74009,134,154,204
74010,127,146,198
74011,125,143,197
74012,126,144,198
74013,123,140,193
74014,126,145,195
74015,121,141,190
74016,117,137,185
74017,110,129,179
74018,97,115,167
74019,75,92,146
74020,65,82,137
74021,54,67,123
74022,36,47,100
74023,25,35,80
74024,13,21,61
74025,7,14,52
74026,26,34,72
74027,28,38,79
74028,21,35,79
74029,29,43,91
74030,30,44,94
74031,33,45,93
74032,26,36,79
74033,27,34,73
74034,26,32,70
74035,31,37,77
74036,31,37,81
74037,26,36,84
74038,24,36,88
74039,31,43,99
74040,56,68,127
74041,80,93,151
74042,101,114,172
74043,113,130,184
74044,122,140,194
74045,121,138,192
74046,118,137,189
74047,121,141,193
74048,129,145,197
74049,131,146,197
74050,128,145,196
74051,134,156,206
74052,141,166,215
74053,132,157,207
74054,137,160,210
74055,139,159,209
74056,145,161,212
74057,152,166,215
74058,149,166,212
74059,146,161,209
74060,144,156,206
74061,140,152,203
74062,133,144,197
74063,139,150,205
74064,146,160,216
74065,150,165,224
74066,155,172,228
74067,161,179,231
74068,162,180,231
74069,170,188,239
74070,171,189,240
74071,169,188,238
74072,167,186,236
74073,162,181,231
74074,166,184,235
74075,162,180,232
74076,155,172,230
74077,165,182,241
74078,175,193,247
74079,181,200,250
74080,176,196,244
74081,169,188,236
74082,167,187,235
74083,175,195,243
74084,172,191,241
74085,171,189,239
74086,171,189,238
74087,177,195,244
74088,181,199,248
74089,176,194,243
74090,177,195,244
74091,181,199,248
74092,183,200,249
74093,177,194,244
74094,181,200,248
74095,184,203,250
74096,181,200,247
74097,174,193,240
74098,177,196,243
74099,179,198,245
74100,172,191,238
74101,179,198,245
74102,187,206,252
74103,177,195,242
74104,174,194,242
74105,178,198,246
74106,174,193,242
74107,174,194,242
74108,177,197,245
74109,176,196,244
74110,174,193,242
74111,170,189,238
74112,169,189,237
74113,171,191,239
74114,172,191,240
74115,177,197,245
74116,177,197,245
74117,177,196,245
74118,170,190,238
74119,171,190,239
74120,178,198,246
74121,175,195,243
74122,169,190,241
74123,165,188,240
74124,162,187,236
74125,159,183,233
74126,158,182,232
74127,158,183,231
74128,154,180,227
74129,156,181,229
74130,157,182,229
74131,152,177,224
74132,145,171,217
74133,141,166,213
74134,147,172,219
74135,145,170,217
74136,151,176,223
74137,136,161,208
74138,131,157,203
74139,128,154,200
74140,136,163,209
74141,148,177,220
74142,139,168,210
74143,125,154,196
74144,121,148,191
74145,126,151,194
74146,148,171,214
74147,135,157,201
74148,144,165,208
74149,156,176,221
74150,157,175,222
74151,162,177,222
74152,184,198,238
74153,110,121,153
74154,25,33,58
74155,76,84,101
74156,89,96,109
74157,29,34,44
74158,3,7,16
74159,9,15,27
74160,5,10,23
74161,14,19,33
74162,30,35,50
74163,12,17,34
74164,20,26,42
74165,37,43,61
74166,52,59,77
74167,21,28,46
74168,39,49,66
74169,77,90,107
74170,42,57,74
74171,67,85,103
74172,153,174,191
74173,168,191,208
74174,176,199,217
74175,170,193,212
74176,182,204,225
74177,183,205,226
74178,180,204,222
74179,187,212,230
74180,181,207,225
74181,181,206,224
74182,183,208,226
74183,184,209,227
74184,184,209,227
74185,184,209,227
74186,184,209,227
74187,186,209,226
74188,186,209,226
74189,185,208,225
74190,184,207,224
74191,184,207,224
74192,185,208,225
74193,185,208,225
74194,186,209,226
74195,187,210,227
74196,186,209,226
74197,186,209,226
74198,186,209,226
74199,185,208,225
74200,185,208,225
74201,185,208,225
74202,185,208,225
74203,184,207,224
74204,184,207,224
74205,183,206,223
74206,181,204,221
74207,182,205,222
74208,182,205,222
74209,182,205,222
74210,183,206,223
74211,183,206,223
74212,183,206,223
74213,181,204,221
74214,180,203,220
74215,182,205,222
74216,183,206,223
74217,184,207,224
74218,184,207,224
74219,185,208,225
74220,185,208,225
74221,187,210,227
74222,185,208,225
74223,184,207,224
74224,184,207,224
74225,185,208,225
74226,184,207,224
74227,183,206,223
74228,184,207,224
74229,184,207,224
74230,182,205,222
74231,181,204,221
74232,182,205,222
74233,184,207,224
74234,187,210,227
74235,186,209,226
74236,183,206,223
74237,183,206,223
74238,184,207,224
74239,184,207,224
74240,184,207,224
74241,183,206,223
74242,183,206,223
74243,184,207,224
74244,185,208,225
74245,187,210,227
74246,186,209,226
74247,186,209,226
74248,185,208,225
74249,184,207,224
74250,182,205,222
74251,183,206,223
74252,184,207,224
74253,184,207,224
74254,184,207,224
74255,184,207,224
74256,184,207,224
74257,183,206,223
74258,182,205,222
74259,184,207,224
74260,186,209,226
74261,186,209,226
74262,184,207,224
74263,182,205,222
74264,182,205,222
74265,183,206,223
74266,184,207,224
74267,184,207,224
74268,184,207,224
74269,181,203,220
74270,181,203,220
74271,180,202,219
74272,181,203,220
74273,183,205,222
74274,184,206,223
74275,183,205,222
74276,181,204,221
74277,179,201,218
74278,179,202,219
74279,181,203,220
74280,181,204,221
74281,180,203,220
74282,181,204,221
74283,182,205,222
74284,183,206,223
74285,184,206,223
74286,184,207,224
74287,183,206,223
74288,182,205,222
74289,181,204,221
74290,182,205,222
74291,183,206,223
74292,182,205,222
74293,181,204,221
74294,181,204,221
74295,182,205,222
74296,180,202,221
74297,180,203,221
74298,181,205,223
74299,181,205,223
74300,181,207,225
74301,180,204,222
74302,180,203,221
74303,178,199,218
74304,178,197,217
74305,172,192,211
74306,165,186,205
74307,168,189,208
74308,163,184,202
74309,151,173,191
74310,152,174,192
74311,163,186,204
74312,169,192,210
74313,173,197,215
74314,174,198,216
74315,179,205,223
74316,185,208,226
74317,185,207,224
74318,188,214,231
74319,167,197,212
74320,174,207,220
74321,193,224,238
74322,155,180,194
74323,106,127,142
74324,28,43,59
74325,24,34,50
74326,14,24,37
74327,9,17,26
74328,16,21,29
74329,21,23,31
74330,19,21,29
74331,8,10,18
74332,7,9,18
74333,7,8,18
74334,4,6,17
74335,4,8,17
74336,5,10,17
74337,10,16,23
74338,5,9,19
74339,4,8,22
74340,10,13,31
74341,33,38,58
74342,39,45,68
74343,33,40,65
74344,21,30,55
74345,19,27,54
74346,16,25,53
74347,17,26,54
74348,17,27,56
74349,19,29,59
74350,20,30,60
74351,24,33,63
74352,22,32,63
74353,20,30,59
74354,23,34,62
74355,27,38,67
74356,27,40,68
74357,23,38,68
74358,30,44,78
74359,42,55,92
74360,36,50,91
74361,36,50,93
74362,57,72,116
74363,69,84,130
74364,56,72,120
74365,80,96,146
74366,75,92,142
74367,93,111,160
74368,106,126,174
74369,101,121,170
74370,111,131,180
74371,109,129,178
74372,105,125,174
74373,123,143,192
74374,130,151,199
74375,127,148,196
74376,127,147,196
74377,121,142,190
74378,110,130,179
74379,118,139,187
74380,123,144,192
74381,121,141,190
74382,121,141,190
74383,125,146,194
74384,129,149,199
74385,130,149,200
74386,127,145,197
74387,124,142,194
74388,128,146,199
74389,126,142,196
74390,124,141,193
74391,123,142,192
74392,117,136,186
74393,114,133,184
74394,108,126,178
74395,92,108,162
74396,68,82,139
74397,62,75,134
74398,47,58,117
74399,22,32,86
74400,21,29,78
74401,11,16,59
74402,4,8,49
74403,27,34,74
74404,27,35,80
74405,26,39,85
74406,29,42,91
74407,27,40,89
74408,29,40,88
74409,28,38,80
74410,36,43,81
74411,32,38,74
74412,32,38,75
74413,33,39,79
74414,31,38,82
74415,30,37,85
74416,28,37,90
74417,29,38,95
74418,40,51,108
74419,65,77,135
74420,80,94,152
74421,88,104,161
74422,98,114,170
74423,101,118,174
74424,99,118,173
74425,102,118,172
74426,110,125,178
74427,114,130,185
74428,120,141,194
74429,127,150,203
74430,129,152,205
74431,132,152,204
74432,135,152,203
74433,130,145,196
74434,110,122,171
74435,88,101,145
74436,60,71,116
74437,36,44,88
74438,28,32,79
74439,28,32,83
74440,42,51,105
74441,73,85,142
74442,105,118,178
74443,134,148,207
74444,150,167,222
74445,156,173,227
74446,166,183,238
74447,164,181,235
74448,161,179,232
74449,159,178,231
74450,160,179,231
74451,169,187,240
74452,161,179,232
74453,150,166,224
74454,165,182,239
74455,176,194,247
74456,182,201,250
74457,184,204,251
74458,178,199,245
74459,176,197,244
74460,177,197,245
74461,167,186,235
74462,166,185,234
74463,170,188,237
74464,177,195,244
74465,180,199,247
74466,178,196,245
74467,177,195,244
74468,180,199,247
74469,183,202,250
74470,176,195,243
74471,179,198,246
74472,181,200,247
74473,184,203,250
74474,179,198,245
74475,177,196,243
74476,180,199,246
74477,172,190,238
74478,170,189,236
74479,179,198,245
74480,179,198,245
74481,184,204,250
74482,179,198,247
74483,178,198,246
74484,183,202,251
74485,181,201,249
74486,176,195,244
74487,176,195,244
74488,175,195,243
74489,172,191,240
74490,170,189,238
74491,171,190,239
74492,176,195,244
74493,177,197,245
74494,178,198,246
74495,173,192,241
74496,174,193,242
74497,171,191,239
74498,168,188,236
74499,168,190,241
74500,163,187,238
74501,158,182,232
74502,157,181,231
74503,161,185,235
74504,162,188,235
74505,160,186,233
74506,154,180,227
74507,152,177,224
74508,154,179,226
74509,149,174,221
74510,145,171,217
74511,148,174,220
74512,146,172,218
74513,153,178,225
74514,136,161,208
74515,132,157,204
74516,135,161,207
74517,143,170,216
74518,146,175,218
74519,140,168,210
74520,135,162,204
74521,107,134,175
74522,130,156,196
74523,166,190,231
74524,157,178,220
74525,149,170,212
74526,169,189,233
74527,153,172,218
74528,167,183,228
74529,190,204,242
74530,126,137,168
74531,33,42,65
74532,95,103,119
74533,72,80,91
74534,14,21,30
74535,3,10,18
74536,5,10,21
74537,10,15,28
74538,11,16,30
74539,19,23,38
74540,12,18,34
74541,30,37,53
74542,49,56,74
74543,55,62,80
74544,26,34,52
74545,51,61,79
74546,59,72,90
74547,29,44,62
74548,91,110,128
74549,165,187,205
74550,169,192,210
74551,183,206,224
74552,173,196,215
74553,178,200,220
74554,183,205,225
74555,181,205,224
74556,182,206,224
74557,182,207,225
74558,183,208,226
74559,184,208,226
74560,183,208,226
74561,184,209,227
74562,184,209,227
74563,184,208,226
74564,186,209,226
74565,186,209,226
74566,185,208,225
74567,186,209,226
74568,186,209,226
74569,186,209,226
74570,186,209,226
74571,187,210,227
74572,187,210,227
74573,186,209,226
74574,184,207,224
74575,184,207,224
74576,184,207,224
74577,186,209,226
74578,186,209,226
74579,186,209,226
74580,186,209,226
74581,185,208,225
74582,185,208,225
74583,184,207,224
74584,185,208,225
74585,184,207,224
74586,184,207,224
74587,184,207,224
74588,184,207,224
74589,182,205,222
74590,179,202,219
74591,180,203,220
74592,183,206,223
74593,183,206,223
74594,182,205,222
74595,182,205,222
74596,183,206,223
74597,184,207,224
74598,183,206,223
74599,184,207,224
74600,184,207,224
74601,184,207,224
74602,184,207,224
74603,183,206,223
74604,183,206,223
74605,183,206,223
74606,183,206,223
74607,181,204,221
74608,181,204,221
74609,183,206,223
74610,184,207,224
74611,187,210,227
74612,185,208,225
74613,183,206,223
74614,184,207,224
74615,184,207,224
74616,184,207,224
74617,183,206,223
74618,184,207,224
74619,183,206,223
74620,184,207,224
74621,185,208,225
74622,186,209,226
74623,184,207,224
74624,181,204,221
74625,180,203,220
74626,181,204,221
74627,182,205,222
74628,182,205,222
74629,184,207,224
74630,185,208,225
74631,186,209,226
74632,185,208,225
74633,185,208,225
74634,184,207,224
74635,182,205,222
74636,183,206,223
74637,185,208,225
74638,185,208,225
74639,183,206,223
74640,181,204,221
74641,181,204,221
74642,182,205,222
74643,182,205,222
74644,183,206,223
74645,183,206,223
74646,180,202,219
74647,181,203,220
74648,180,202,219
74649,179,201,218
74650,181,203,220
74651,183,205,222
74652,184,206,223
74653,185,208,225
74654,186,208,225
74655,184,206,223
74656,182,204,221
74657,182,204,221
74658,184,206,223
74659,184,206,223
74660,182,204,221
74661,181,203,220
74662,183,205,222
74663,184,206,223
74664,184,207,224
74665,184,207,224
74666,185,208,225
74667,185,208,225
74668,185,208,225
74669,182,205,222
74670,181,204,221
74671,182,205,222
74672,183,206,223
74673,182,205,222
74674,182,205,223
74675,182,205,223
74676,182,205,223
74677,182,205,223
74678,181,204,222
74679,179,202,220
74680,177,200,218
74681,175,197,216
74682,171,194,212
74683,168,191,209
74684,171,194,212
74685,162,184,203
74686,161,184,202
74687,169,192,210
74688,182,205,223
74689,180,203,221
74690,182,205,223
74691,188,211,229
74692,178,201,219
74693,183,206,224
74694,186,209,227
74695,188,211,229
74696,171,196,214
74697,175,202,219
74698,192,218,235
74699,147,173,190
74700,116,140,157
74701,32,50,66
74702,10,25,40
74703,12,27,41
74704,7,18,31
74705,20,28,40
74706,28,33,43
74707,21,22,33
74708,11,10,20
74709,10,8,18
74710,8,9,19
74711,5,7,18
74712,4,8,17
74713,5,10,17
74714,8,14,21
74715,6,11,20
74716,1,5,19
74717,9,12,30
74718,29,33,53
74719,47,52,77
74720,34,40,68
74721,17,25,53
74722,17,27,55
74723,15,26,54
74724,15,26,55
74725,17,27,57
74726,20,29,60
74727,23,32,63
74728,23,32,63
74729,21,33,63
74730,19,31,59
74731,19,32,59
74732,21,34,61
74733,20,32,60
74734,25,37,67
74735,33,45,77
74736,40,52,87
74737,37,49,88
74738,46,59,99
74739,72,87,129
74740,76,90,134
74741,89,103,149
74742,79,95,141
74743,77,94,142
74744,89,106,154
74745,102,122,170
74746,103,123,172
74747,107,126,176
74748,108,127,177
74749,91,110,160
74750,102,121,171
74751,120,139,189
74752,125,143,194
74753,125,144,194
74754,120,139,189
74755,109,128,178
74756,120,140,190
74757,122,141,192
74758,121,140,191
74759,118,138,188
74760,121,141,191
74761,127,147,197
74762,130,150,200
74763,127,147,197
74764,127,146,197
74765,124,142,192
74766,122,138,186
74767,124,141,191
74768,121,139,190
74769,113,132,184
74770,112,130,184
74771,108,126,181
74772,97,111,170
74773,77,88,148
74774,66,75,137
74775,49,58,119
74776,18,25,82
74777,13,17,69
74778,7,9,56
74779,4,5,48
74780,25,28,71
74781,31,37,83
74782,31,40,88
74783,33,43,93
74784,33,42,90
74785,31,40,85
74786,23,31,72
74787,21,28,64
74788,11,17,51
74789,10,12,48
74790,17,18,55
74791,28,28,68
74792,34,34,76
74793,31,35,82
74794,27,34,84
74795,32,38,92
74796,39,46,105
74797,48,57,119
74798,60,71,133
74799,71,83,145
74800,74,88,149
74801,73,87,147
74802,71,86,146
74803,76,91,151
74804,88,103,165
74805,104,120,182
74806,107,124,186
74807,121,137,198
74808,121,136,193
74809,90,103,156
74810,49,59,110
74811,19,25,71
74812,8,12,52
74813,2,5,46
74814,0,3,43
74815,4,7,51
74816,5,8,57
74817,3,7,59
74818,10,13,70
74819,26,30,91
74820,69,76,142
74821,111,126,188
74822,136,151,213
74823,155,171,233
74824,154,170,231
74825,153,169,229
74826,153,170,229
74827,158,176,232
74828,160,178,234
74829,154,171,227
74830,152,171,224
74831,170,190,241
74832,175,194,244
74833,179,199,248
74834,181,202,250
74835,182,203,249
74836,182,204,250
74837,179,200,246
74838,171,192,238
74839,168,188,235
74840,162,182,230
74841,169,188,237
74842,177,196,245
74843,179,198,247
74844,178,198,244
74845,178,198,245
74846,180,200,247
74847,173,193,240
74848,178,198,245
74849,180,200,247
74850,184,204,251
74851,181,200,248
74852,181,201,248
74853,184,204,251
74854,180,199,247
74855,168,188,235
74856,172,192,239
74857,182,202,249
74858,180,200,248
74859,179,198,247
74860,180,200,248
74861,183,202,251
74862,178,198,246
74863,174,193,242
74864,174,193,242
74865,173,193,241
74866,172,191,240
74867,172,191,241
74868,176,195,245
74869,178,197,247
74870,175,193,244
74871,171,190,240
74872,171,190,240
74873,172,191,241
74874,171,190,240
74875,171,190,239
74876,170,190,242
74877,164,188,239
74878,163,187,237
74879,158,182,232
74880,155,179,229
74881,159,185,232
74882,158,183,231
74883,157,182,229
74884,146,172,218
74885,143,168,215
74886,147,173,219
74887,146,172,218
74888,151,177,223
74889,145,171,217
74890,150,175,222
74891,136,161,208
74892,131,157,203
74893,138,164,210
74894,142,167,214
74895,145,171,216
74896,145,171,214
74897,128,154,195
74898,114,140,178
74899,146,170,208
74900,161,183,223
74901,162,181,223
74902,153,171,215
74903,171,189,234
74904,161,180,225
74905,173,191,234
74906,194,208,243
74907,126,138,166
74908,43,52,73
74909,86,93,109
74910,46,51,63
74911,16,21,30
74912,3,9,17
74913,5,8,20
74914,13,17,31
74915,14,19,33
74916,35,40,56
74917,19,25,41
74918,37,44,62
74919,50,59,76
74920,46,55,73
74921,25,36,54
74922,49,61,80
74923,61,74,94
74924,42,57,77
74925,102,121,140
74926,162,184,203
74927,184,207,225
74928,188,210,229
74929,179,200,219
74930,184,204,223
74931,183,204,223
74932,183,206,224
74933,184,207,225
74934,186,209,227
74935,185,209,227
74936,184,208,226
74937,184,207,225
74938,185,208,226
74939,184,207,225
74940,183,206,224
74941,185,208,225
74942,186,209,226
74943,186,209,226
74944,188,211,228
74945,188,211,228
74946,188,211,228
74947,188,211,228
74948,187,210,227
74949,187,210,227
74950,187,210,227
74951,186,209,226
74952,186,209,226
74953,186,209,226
74954,186,209,226
74955,187,210,227
74956,187,210,227
74957,187,210,227
74958,187,210,227
74959,186,209,226
74960,185,208,225
74961,186,209,226
74962,185,208,225
74963,186,209,226
74964,186,209,226
74965,185,208,225
74966,183,206,223
74967,182,205,222
74968,182,205,222
74969,184,207,224
74970,181,204,221
74971,182,205,222
74972,182,205,222
74973,184,207,224
74974,185,208,225
74975,185,208,225
74976,185,208,225
74977,185,208,225
74978,183,206,223
74979,182,205,222
74980,181,204,221
74981,182,205,222
74982,183,206,223
74983,184,207,224
74984,182,205,222
74985,182,205,222
74986,184,207,224
74987,185,208,225
74988,186,209,226
74989,185,208,225
74990,183,206,223
74991,183,206,223
74992,183,206,223
74993,184,207,224
74994,184,207,224
74995,185,208,225
74996,184,207,224
74997,184,207,224
74998,185,208,225
74999,185,208,225
75000,184,207,224
75001,181,204,221
75002,181,204,221
75003,182,205,222
75004,183,206,223
75005,183,206,223
75006,184,207,224
75007,184,207,224
75008,184,207,224
75009,184,207,224
75010,184,207,224
75011,183,206,223
75012,182,205,222
75013,183,206,223
75014,185,208,225
75015,186,209,226
75016,183,206,223
75017,183,206,223
75018,183,206,223
75019,182,205,222
75020,181,204,221
75021,182,205,222
75022,183,206,223
75023,181,203,220
75024,182,204,221
75025,181,203,220
75026,180,202,219
75027,179,201,218
75028,179,201,218
75029,180,202,219
75030,182,204,221
75031,183,205,222
75032,182,204,221
75033,182,204,221
75034,182,204,221
75035,182,204,221
75036,182,204,221
75037,183,205,222
75038,183,205,222
75039,183,205,222
75040,183,205,222
75041,181,204,221
75042,183,206,223
75043,184,207,224
75044,185,208,225
75045,184,207,224
75046,182,205,222
75047,180,203,220
75048,182,205,222
75049,183,206,223
75050,185,208,226
75051,185,208,226
75052,184,207,225
75053,183,206,224
75054,182,205,223
75055,182,205,223
75056,181,204,222
75057,181,204,222
75058,186,209,227
75059,186,209,227
75060,173,196,214
75061,176,199,217
75062,181,204,222
75063,178,201,219
75064,180,203,221
75065,184,207,225
75066,182,205,223
75067,182,205,223
75068,186,209,227
75069,177,199,218
75070,171,193,212
75071,175,198,216
75072,174,199,217
75073,176,202,220
75074,183,209,227
75075,196,224,241
75076,170,199,216
75077,129,155,173
75078,73,94,110
75079,7,21,36
75080,9,22,36
75081,6,18,31
75082,14,24,35
75083,28,33,45
75084,16,18,28
75085,10,9,20
75086,7,5,15
75087,9,9,19
75088,4,6,17
75089,2,6,16
75090,7,12,19
75091,13,18,26
75092,11,17,26
75093,6,11,25
75094,11,14,32
75095,28,33,53
75096,54,59,84
75097,40,47,75
75098,25,33,61
75099,22,33,60
75100,16,27,56
75101,15,26,55
75102,16,28,58
75103,20,29,60
75104,22,31,62
75105,21,31,62
75106,20,31,62
75107,20,32,61
75108,21,34,61
75109,22,35,62
75110,18,31,58
75111,22,34,62
75112,31,43,74
